-1.9236218361064727e-7	-1.1541731016638835e-7	-3.847243672212945e-8	2.276060050983693e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-1.1541731016638835e-7	0.0	2.2433092780421665e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-1.1541731016638835e-7	3.847243672212945e-8	2.276060050983693e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-7.69448734442589e-8	-7.69448734442589e-8	2.210073229152428e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-7.69448734442589e-8	-3.847243672212945e-8	2.1072221434900413e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-7.69448734442589e-8	0.0	2.0718041228072063e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-7.69448734442589e-8	3.847243672212945e-8	2.1072221434900413e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-7.69448734442589e-8	7.69448734442589e-8	2.210073229152428e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-3.847243672212945e-8	-1.1541731016638835e-7	2.276060050983693e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-3.847243672212945e-8	-7.69448734442589e-8	2.1072221434900413e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-3.847243672212945e-8	-3.847243672212945e-8	1.9990864528112055e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-3.847243672212945e-8	0.0	1.961717055816017e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-3.847243672212945e-8	3.847243672212945e-8	1.9990864528112055e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-3.847243672212945e-8	7.69448734442589e-8	2.1072221434900413e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	-3.847243672212945e-8	1.1541731016638835e-7	2.276060050983693e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	0.0	-1.1541731016638835e-7	2.2433092780421665e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	0.0	-7.69448734442589e-8	2.0718041228072063e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	0.0	-3.847243672212945e-8	1.961717055816017e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	0.0	0.0	1.9236218361064727e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	0.0	3.847243672212945e-8	1.961717055816017e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	0.0	7.69448734442589e-8	2.0718041228072063e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	0.0	1.1541731016638835e-7	2.2433092780421665e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	3.847243672212945e-8	-1.1541731016638835e-7	2.276060050983693e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	3.847243672212945e-8	-7.69448734442589e-8	2.1072221434900413e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
-1.9236218361064727e-7	3.847243672212945e-8	-3.847243672212945e-8	1.9990864528112055e-7	1.0	3.847243672212945e-8	5.694414572249851e-23
